category,location_type,context,persistent_id,id,location_subtype,month,latitude,longitude,outcome_category,outcome_date
burglary,Force,,6ee4b8e9bc6a931f725626e58b6ad7d8d9a125e56274ee9eb5628337e0378f15,116205576,,2024-01,52.638537,-1.128030,Investigation complete; no suspect identified,2024-01
burglary,Force,,d9672ff47bf8a23b0c359a4d95851d4262f15f2f89749988c33a8bae5ec194d0,116208011,,2024-01,52.630994,-1.154051,Unable to prosecute suspect,2024-04
burglary,Force,,8eace49241e13ac1107db53b7ec8e3c74d8c12687e96ab2801ac823ea80d8fef,116206933,,2024-01,52.632746,-1.127791,Investigation complete; no suspect identified,2024-02
burglary,Force,,cbc23d860ed69bfcf80173cd831cc3d16792240a20329aaa3f72f60cfd63a45c,116205880,,2024-01,52.619400,-1.123094,Local resolution,2024-04
burglary,Force,,52a91a7362f56d0bcf1940ee64da300790bc1a78e327aa29dc6e060c499469fd,116205114,,2024-01,52.636171,-1.125329,Unable to prosecute suspect,2024-10
burglary,Force,,200bec138cc019de4635b44a518774fccdc45a600df1017099e024c7df0e3443,116206610,,2024-01,52.639138,-1.125417,Investigation complete; no suspect identified,2024-04
burglary,Force,,3e74dd932706f4cffb3a491048694be00174f397e88a501bfe8bba1e2f005cd6,116205938,,2024-01,52.619400,-1.123094,Investigation complete; no suspect identified,2024-01
burglary,Force,,8986853a6a1e5228c0620cbeafc99e6f06b13ad1118938f6396ada1dc33cf000,116203575,,2024-01,52.633318,-1.134798,Court result unavailable,2024-10
burglary,Force,,6559468165a5ed9c9984b72545fff6f0582f8426c5ac1d9b9c54358bffc16ecb,116208493,,2024-01,52.627534,-1.130553,Status update unavailable,2024-05
criminal-damage-arson,Force,,73b47aee818238f8e023b6bcc6099b280a7f6ef0144cffe20eb26c965b0907e1,116208259,,2024-01,52.618023,-1.129457,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,772e1dda5464e7521baf185a77085b5dd253e4799913d7b7a2a1211ba6b80577,116203729,,2024-01,52.630528,-1.134336,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,d5adf9aebf25542ce3f01b0f9a7bd15d595ed72c3e348b195f52cf391517de80,116208486,,2024-01,52.629337,-1.117944,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,9ad29790b9eed6915bd3fe30910f0be9d5bb071b239f2dc580635acff438ecc4,116207757,,2024-01,52.634328,-1.118051,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,02234991914f628ecf4eb34e742548b9262a9ebd8e3e7112433afc3c8c04001e,116207564,,2024-01,52.636211,-1.125919,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,1725af3f024d11f626eb1e4a2aa1814ab12d3dfd0048da1a73e18717068c0c5b,116207540,,2024-01,52.627455,-1.118736,Local resolution,2024-01
criminal-damage-arson,Force,,3b2acd13f8e5374ac842298eb0de858d7d182b0a578ed24d53637b1c7bab877e,116207278,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,3fe6cf2b1e25f9e779767706f71cb16cba6a29673e3a3f7005950c1b17314739,116207133,,2024-01,52.628536,-1.109318,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,1a39aa30c22d8311287f4b63110309f4bb9d2cd75e56ed3f478c1e9becc0d075,116206714,,2024-01,52.629217,-1.154484,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,8cfe2905f01c683e361ade5bbc0beac00a78ec75053d1da195bca937731510f8,116206692,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,12fecdfce4f98f566dbe42ba2ccb4760eecc8586d849ae218fc16e04795e1cc2,116206752,,2024-01,52.623507,-1.133174,Investigation complete; no suspect identified,2024-03
criminal-damage-arson,Force,,36e7ca4bc81bd45f3d686b3b99dea15bf9d2454b0698c9007eca6769e86e2bd5,116206621,,2024-01,52.638537,-1.128030,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,c2e6798d407ace05f37c1ddd895f43b0b1c65efdb8d5893683570a9938766133,116208449,,2024-01,52.629043,-1.148962,Action to be taken by another organisation,2024-03
criminal-damage-arson,Force,,4e3c151043af19a7aa81a5cf85d4ce9b97cbce0f6be6987f76ff62364ee96bdd,116206899,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,c1474d40726e62702f8685c2427680d0d26112685f465e4c8ac1a660fd1a6165,116208463,,2024-01,52.639052,-1.138290,Unable to prosecute suspect,2024-09
criminal-damage-arson,Force,,7fc5d11e80be22781dcc5833fb84b6280d74218a9fb5c870e0181be191c1c629,116206453,,2024-01,52.634991,-1.136050,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,a468d8faba0b13cbd27dd63d9b8caf8252f06ded86ea5d08a988c4dadeb3a957,116206439,,2024-01,52.631131,-1.145568,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,cd0e2dd8c55cca02928d460d9b859c14d5bdfedf14ea1b74d0d8983d644a8e1a,116206246,,2024-01,52.631779,-1.143221,Local resolution,2024-01
criminal-damage-arson,Force,,9acbb28c01105a13b46306653752f67234cc8a5ab8c3051498f4fee1fcceafae,116206204,,2024-01,52.622611,-1.137269,Court result unavailable,2024-07
criminal-damage-arson,Force,,e16670c6b18cfb274197d0a903fcf6b233d40fa0f4a5888fd400b5ab9eaf869c,116206191,,2024-01,52.639465,-1.123401,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,d0964ca9e3a91a69b50171c787a5f8f141001bee8863202f04406831d2f76be4,116206063,,2024-01,52.628111,-1.154417,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,8e526262113ca17f44d54812034568e346545b412f68f8dc4c72a66e97553a1e,116207202,,2024-01,52.616105,-1.132611,Court result unavailable,2025-01
criminal-damage-arson,Force,,7b63f230109391a18b246f49b1c83abf06956ed6e0e668bf2d61bcf848041273,116205949,,2024-01,52.634706,-1.142691,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,02fed5fec12732a11b416a509a4a27e29c4679e3510ffba7fce280b06fd2da28,116205784,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,115056a7ba063772bcbb0f2eb0635a618c88ac001aa2d87ecbaa2aabf9b65afc,116206324,,2024-01,52.635596,-1.112071,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,464af6bbac686147410b7f0306f2009f3d87dd4c82401d29bc283d77fe8f582d,116203604,,2024-01,52.616105,-1.132611,Court result unavailable,2024-10
criminal-damage-arson,Force,,55ad0e0374fd859def7ce84d4c820a7aa957ef6f102084a4d7e341b2ed83cb39,116205460,,2024-01,52.629217,-1.154484,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,2194b79412b921adc61745953c0dd4ef4670dde4ce5a24de1c4951e2af86c7b2,116205258,,2024-01,52.626599,-1.111189,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,fec20ad82918bf49a6b2bbd3b90bbed73a0c353bb427639aed4d63d85dd5f864,116207451,,2024-01,52.630034,-1.124594,Unable to prosecute suspect,2024-04
criminal-damage-arson,Force,,942eb0642618aae7fb0d34dcdb40c30829950b8ad580bd985543ed44c8ee601a,116205196,,2024-01,52.620778,-1.149817,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,3e9d9cda05f82a9dc1abf59504fd31296c3a8c77260e4223b76b99bc24b284c1,116205141,,2024-01,52.635555,-1.129626,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,f4aadf9508ad2bf0dde5cabc1bb943ac83da93a42b9746524072f350e6481373,116208407,,2024-01,52.634996,-1.117195,Further investigation is not in the public interest,2024-04
criminal-damage-arson,Force,,a1a94b12ad3946707b930d4cb7b43e355de164eddb74931b66db7e1661fd5f46,116205343,,2024-01,52.624679,-1.114123,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,d9ba347c263bb1ea3c342a6733b86a2bc752c3af430b3547b253b667735ca6d9,116205575,,2024-01,52.625517,-1.137478,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,c9bf3e1e913f74b1d9f2638007f13bc6c32d2ed2192bf7f4778314c1315978a4,116204507,,2024-01,52.626202,-1.148988,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,81bfa15cc2d27c12df21ab87fe0a453b30d4729583ac5688dfa4ef15d7cf3e06,116205561,,2024-01,52.634991,-1.136050,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,81ad33f5f8aac087b35ce278176c210a0a37b57887ef0b27b3b4a213e9bb094d,116205512,,2024-01,52.639629,-1.129856,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,a66fc2f550a3417b04ab9cecf09654cd8c495f3d70929998b788fff897a74bb2,116202282,,2024-01,52.616105,-1.132611,Court result unavailable,2024-08
criminal-damage-arson,Force,,6c8052fe985f92b532f3b8a94a619bd9e7732337c5edbc8655127250e5173f55,116202313,,2024-01,52.616105,-1.132611,Court result unavailable,2024-08
criminal-damage-arson,Force,,011894bcec1d7bce6641b71b2480f50c8df859f1aab203f84942fa41af319f98,116204918,,2024-01,52.626782,-1.135961,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,084f2ba8d56a3f64167fc5d6a7ff09edd9cbd1fe00c7e11b4fbd5245f6060e1d,116204872,,2024-01,52.632743,-1.153471,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,a77557ba5a00bb9f8ac5a7b994a0e23828d7f796ba666a4c5ea699560c80a431,116204818,,2024-01,52.631013,-1.130544,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,9db490bdc37f74176204a6257ccc9becd7f306f7f1653631544d401ecf119a77,116204756,,2024-01,52.629059,-1.119250,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,3b4825844a5f9f7c759b20c57d9f82afff37c7a40c6618ae95e84d2b12545f78,116204697,,2024-01,52.637627,-1.127782,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,0ac564f61bb71931c085d1e8d814e54463e1b450bbb1a7a5026cd3bcf4598794,116205836,,2024-01,52.616105,-1.132611,Court result unavailable,2024-08
criminal-damage-arson,Force,,63119609b1fcc1d8e0173ab303133022d28d7f4af94dd15813dcf589ed2736ad,116205110,,2024-01,52.639052,-1.138290,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,a1bb43dae4e131433a1ecd3c97e76539af482218da60eabed92d84913a94c828,116203754,,2024-01,52.632052,-1.146096,Formal action is not in the public interest,2024-01
criminal-damage-arson,Force,,7f222f137c5c8f16cbdcb9850c764a96acf069f19739a92c11ae03c18689e9af,116204570,,2024-01,52.632534,-1.133232,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,f0b02f3b2e543417412e2e64a02f8c5b36b79ad0ca5968a37e4405b9698c7015,116206742,,2024-01,52.631624,-1.125641,Formal action is not in the public interest,2024-02
criminal-damage-arson,Force,,f7a6f09ddea29cfb3448dcac536dd92c92dcde844e8eef37a32f066256467f1d,116203628,,2024-01,52.625559,-1.148380,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,3e8b552c00229d0fd8b0652f8f1a4f63dfb593e59669a57419b56a9e3897d09a,116207321,,2024-01,52.637041,-1.131222,Further investigation is not in the public interest,2024-02
criminal-damage-arson,Force,,1899a01d3a87a079f37e7a66882bebfbdf6ca783ccf2de91711a897e194f1e93,116203509,,2024-01,52.627015,-1.112702,Court result unavailable,2024-07
criminal-damage-arson,Force,,63755f4c5dcf12056d1801eef87803397d6d2c03be59a30b805fa7a7521bd488,116204478,,2024-01,52.635078,-1.139462,Formal action is not in the public interest,2024-01
criminal-damage-arson,Force,,e6e20e0eb5ba41022e1ce1cde244780fa4108c17864c46e1c5cd953f35aa5a00,116203366,,2024-01,52.637101,-1.130778,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,aeecf1bae1baca684638743b45f119d7bd3a4b529e1a9f82518a759922f24787,116207471,,2024-01,52.626202,-1.148988,Local resolution,2024-02
criminal-damage-arson,Force,,f7932418450cf8f936e78056a097c66df2bb2c2a7148f276422799780759d82d,116203672,,2024-01,52.630528,-1.134336,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,97f97bff1fe7d508599b56ef94cc1406f731b43a11811350481401fa4fd59941,116207568,,2024-01,52.638358,-1.129437,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,dc158b0ed489b6eb7f07a8894409d8cec476b84c06bd3520d513301b86d1cb5b,116203195,,2024-01,52.631624,-1.125641,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,9c6d3db1026553c20e6e5a36457315c1d063365aef7b03b6cc9b8c84af93e1db,116203128,,2024-01,52.636211,-1.125919,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,4a34e6b7be331e4a6329763248b53dd3fcce8b915b3ee132f61be8cd423b643a,116203103,,2024-01,52.626044,-1.115086,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,570a9cdeafb4a6a547f3e642fb547b2638ceb4b9da03b2e5be4bbbb584a9d17c,116208069,,2024-01,52.632805,-1.124819,Court result unavailable,2024-08
criminal-damage-arson,Force,,8499d14164f0c5456a088fa75aad344ef3fc4699f62e3ffb7ec69a4f2bf1148c,116204522,,2024-01,52.623968,-1.150789,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,027815c8fa4a16d33c628ffea3f02aedadb62e76317c9bb3970701882928f506,116204431,,2024-01,52.632683,-1.150103,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,cf8f55c124bdf70aa4f0ff58a8808b60539b4309f489d926e6e1682aa1c666c2,116204364,,2024-01,52.631507,-1.145324,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,af625e407c20584d80b75a77b705669d75a9b3499180f6132c96600d7ddb735c,116208531,,2024-01,52.639558,-1.132473,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,02e75931af13acacd0f71645e664b99aa6283fb0f8733e18b9591f820994d33f,116204316,,2024-01,52.631711,-1.144995,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,c0c6eb53919a9563916d345b5718f4aa62cac535339f0494cc47f96617b93de6,116204145,,2024-01,52.628024,-1.120202,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,57227b83130b720a99fd3ba23f8114bb1b89b8b3b66a493d699a1e4b4a1c3af9,116204052,,2024-01,52.637843,-1.130275,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,c1b2968d01340ee21084206bc5b6b263e4cdf2f822ee0453fb4e8a57c23433e0,116207178,,2024-01,52.632955,-1.140434,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,58cceb09b3c263d826508d23c6b56027f5dcd56bbd5afa84745ea050774c31f1,116204107,,2024-01,52.632743,-1.153471,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,3968cc7eb1b6cf99471dc6190814fc8631c7a981f1d403203ca6ca1383228212,116204104,,2024-01,52.626782,-1.135961,Court result unavailable,2024-07
criminal-damage-arson,Force,,28cf3ea95589e41f26d542b50b18f95b3841e714f60f357653fa44d3012daf8a,116201417,,2024-01,52.630803,-1.144983,Investigation complete; no suspect identified,2024-10
criminal-damage-arson,Force,,df9487f6e7987133e1129f567eca201d53d4ab4ccd4a9bb6be47ddcd3623bec9,116204054,,2024-01,52.628822,-1.129760,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,1900e5480b3a41a34496b9652ebb61e510a5c7167edfc0e05c9e60c8f1fad55e,116204010,,2024-01,52.616105,-1.132611,Unable to prosecute suspect,2024-01
criminal-damage-arson,Force,,93bf1e4528f9fcdd3665cdef6f273665b41a6e338a3e1f1c296efec7d306cfb3,116203984,,2024-01,52.627408,-1.129389,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,86b0aa0242002e7335bbdb19d681a8b3ac5275159d5d89f6f651f939982e3702,116203979,,2024-01,52.630202,-1.147639,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,a2593b6bcb560f89854ebe75b453a4c384c03a87142f77214a34360732b64be5,116203950,,2024-01,52.639709,-1.120041,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,046c1a3b5392fe4be3e62a5cbcc5dd33c898f7422fd91081272785b7948def03,116203936,,2024-01,52.628822,-1.129760,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,d3fd6b70128eaf6f5801f3176124886c58e8e8335b4773c75d141535104f6255,116203056,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,8b941355967be7b968f03672f22042730193a1c2d832a54cfcbb741012746843,116202941,,2024-01,52.637791,-1.147906,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,bb1bc6454f90dd01b1ab1120e3db857295c0096b76e66dc0670d3013035e347c,116202767,,2024-01,52.624092,-1.113810,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,0ce10a2e05d43e19cd004e804405543e9346f8df77303cf074ee50ba894d31fe,116202742,,2024-01,52.627895,-1.146886,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,2e7d76ae2cfd4cda0f00d77d4c742ba6004b4b50d9c8cdde4b2421733932da52,116206536,,2024-01,52.634136,-1.134752,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,8ebbd7a3e50147ca83f295c0781e4583675fe1d419d6cb5c567c03c9961ca5b0,116202601,,2024-01,52.626576,-1.148404,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,994b0171a0cd58451a69b09fd02a631ee430f445462c24bfa48370c59a4dcc8b,116202481,,2024-01,52.634503,-1.149403,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,e2a9de2d802e14d2aa7a50220c3258f2303d441e99c91b1bc5bca8c83512bafd,116202318,,2024-01,52.634787,-1.139010,Court result unavailable,2024-10
criminal-damage-arson,Force,,14736f173d4c412be7e2e9aae949cff75750c378838988dc311d60d0377107d9,116205566,,2024-01,52.639548,-1.129769,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,9f9365d48a21c57fb0da1c6b10fdc2d59d33303671a11dab58a52568a5e66b06,116202213,,2024-01,52.624679,-1.114123,Formal action is not in the public interest,2024-01
criminal-damage-arson,Force,,5f820f1084c52020cd80cd0c7c072d65ed7d5b0f0760f0e78460a138be0d544d,116202212,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,686838c14d3be59295daa7f6855522811546fe604e137deb8cd85e05cb436124,116202024,,2024-01,52.616105,-1.132611,Court result unavailable,2024-07
criminal-damage-arson,Force,,c6b66dda6205a932f37f926c3222c05c7e67deb9d7bf765965ebc0250ea79c41,116205451,,2024-01,52.634585,-1.116450,Offender given a caution,2024-07
criminal-damage-arson,Force,,b863a3a465eda4666cdd2485c218b1fb99595c8bb8f0ff1bf7bfce0bed7716e4,116205281,,2024-01,52.636041,-1.133444,Investigation complete; no suspect identified,2024-03
criminal-damage-arson,Force,,cee7c7f243376a778738825b174c9e28a1b7ec8abab948b67ed7f1e78d1b2f3f,116201659,,2024-01,52.630803,-1.144983,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,b7e4f727374f220033dbbd52354b60ae8dba02ec1df1588b5e75e78d84784509,116201449,,2024-01,52.623931,-1.145649,Investigation complete; no suspect identified,2024-01
criminal-damage-arson,Force,,f730502a5fa4dbd9131a9a7c096b7275e724d69014f2ffb540620315103ccc66,116204029,,2024-01,52.640513,-1.128966,Investigation complete; no suspect identified,2024-02
criminal-damage-arson,Force,,9d1c3fe15d043219dd6587a51dde334bb703e35ea44fec72e60992290664bc54,116203875,,2024-01,52.634409,-1.133652,Offender given a caution,2024-02
criminal-damage-arson,Force,,cf5243e058afa7578973237fcedb79370ec43c0b45da78c920f6e41d65061560,116201235,,2024-01,52.627308,-1.152778,Local resolution,2024-01
